,effective_capacity_MW_end
56640,85.19548841522389
56691,89.45943599137041
56742,99.01643203634919
56793,99.01643203634919
56844,68.78970358410464
56895,76.02385055855243
56946,37.39698214638422
56997,87.97557051468686
57048,92.13256604864615
57099,75.46891046851682
57150,99.01643203634919
57201,88.99087319106623
57252,88.056023586266
57303,99.01643203634919
57354,99.01643203634919
57405,80.82967776267098
57456,99.01643203634919
57507,99.01643203634919
57558,70.49813126550382
57609,99.01643203634919
57660,99.01643203634919
57711,76.69654501803375
57762,89.55583971790136
57813,99.01643203634919
57864,79.6201818750434
57915,75.75884032891096
57966,87.74214176765412
58017,95.88752210936067
58068,50.03967806077636
58119,92.54879710766127
58170,99.01643203634919
58221,40.08810759204159
58272,77.21556899653906
58323,99.01643203634919
58374,99.01643203634919
58425,64.12956869270214
58476,46.87928686783523
58527,97.26238633811661
58578,71.134370319781
58629,45.73944869193573
58680,99.01643203634919
58731,94.3287175325477
58782,74.24453074895821
58833,85.14684860757069
58884,84.40791404962864
58935,90.95852281606734
58986,67.75950385508486
59037,91.44673060742348
59088,99.01643203634919
59139,87.85464061585064
59190,99.01643203634919
59241,99.01643203634919
59292,94.34626624283561
59343,99.01643203634919
59394,87.35276857127076
59445,99.01643203634919
59496,92.33620332987367
59547,89.53196413055602
59598,80.770497159774
59649,91.84225014272945
59700,99.01643203634919
59751,61.362723443431825
59802,89.31977103861342
59853,61.056166299715244
59904,88.27496476071111
59955,83.60919825096676
60006,69.95697226102051
60057,99.01643203634919
60108,95.2216899885174
60159,92.60104972152483
60210,90.79437287406815
