,effective_capacity_MW_end
43023,99.01643203634919
43074,42.784930212998376
43125,56.629517433196675
43176,90.71566004753012
43227,99.01643203634919
43278,47.94217787942311
43329,33.90961950664521
43380,87.60237639590368
43431,99.01643203634919
43482,99.01643203634919
43533,99.01643203634919
43584,45.76518293773628
43635,88.1175778607663
43686,99.01643203634919
43737,84.20935889957393
43788,77.87244350706901
43839,72.43463177741606
43890,99.01643203634919
43941,99.01643203634919
43992,99.01643203634919
44043,99.01643203634919
44094,99.01643203634919
44145,74.69961680215924
44196,99.01643203634919
44247,99.01643203634919
44298,69.70870270155442
44349,99.01643203634919
44400,75.48457070261945
44451,85.97591918114267
44502,99.01643203634919
44553,24.40473152987637
44604,82.17028622809623
44655,99.01643203634919
44706,86.04044156259414
44757,99.01643203634919
44808,99.01643203634919
44859,99.01643203634919
44910,79.23887811325585
44961,99.01643203634919
45012,99.01643203634919
45063,99.01643203634919
45114,32.573125006970976
45165,26.525471829688527
45216,89.11300350596342
45267,24.479613017008543
45318,99.01643203634919
45369,99.01643203634919
45420,99.01643203634919
45471,99.01643203634919
45522,88.51098597565738
45573,99.01643203634919
45624,81.47201691034657
45675,99.01643203634919
45726,99.01643203634919
45777,60.14934199568464
45828,99.01643203634919
45879,99.01643203634919
45930,42.301145503864376
45981,89.36331411964146
46032,19.274538939059195
46083,74.04479847152376
46134,99.01643203634919
46185,50.157860553074826
46236,99.01643203634919
46287,39.900997591915505
46338,99.01643203634919
46389,99.01643203634919
46440,26.5362697432193
46491,17.092175641186394
46542,24.960818649783725
46593,49.04193259479825
46644,97.1621706817661
46695,70.13138311553139
46746,83.02205067394625
46797,80.72436340465698
46848,71.4187524313019
46899,99.01643203634919
46950,99.01643203634919
47001,66.37857342192837
47052,54.440954926904865
47103,99.01643203634919
47154,82.50442862272062
47205,87.54184737883901
47256,24.73497764729086
47307,94.24206918214792
47358,99.01643203634919
47409,44.57407133224438
47460,99.01643203634919
47511,90.34407985700423
47562,72.15136330266013
47613,90.06524014324445
47664,33.685744467699884
47715,99.01643203634919
47766,99.01643203634919
47817,86.52675916631763
47868,99.01643203634919
47919,99.01643203634919
47970,42.97296111084835
48021,78.6106922975312
48072,79.17779955170367
48123,78.41978893363137
48174,61.18648359390268
48225,99.01643203634919
48276,69.06679252938416
48327,99.01643203634919
48378,55.077902350479825
48429,99.01643203634919
48480,79.22712134368982
48531,85.958672025722
48582,99.01643203634919
48633,52.11601283933625
48684,76.42862730810475
48735,99.01643203634919
48786,58.766405200904266
48837,48.23121577569507
48888,99.01643203634919
48939,80.75806807064997
48990,99.01643203634919
49041,47.258671942160255
49092,80.277204347823
49143,89.36639012161163
49194,99.01643203634919
49245,99.01643203634919
49296,99.01643203634919
49347,71.65371282012204
49398,68.0738755088754
49449,74.41635117917038
49500,43.30202907222553
49551,99.01643203634919
49602,99.01643203634919
49653,83.83570981043381
49704,99.01643203634919
49755,38.553044697907225
49806,99.01643203634919
49857,44.43037199851462
49908,99.01643203634919
